address,status,x,y,address_id,full_address
彰化縣和美鎮大霞里彰和路3段422號,ok,199543.660,2666375.650,BLR8626-1,彰化縣和美鎮大霞里009鄰彰和路三段４２２號
彰化縣和美鎮好修里月北路400巷21號,ok,198928.450,2669695.770,BLR9072-3,彰化縣和美鎮好修里003鄰月北路４００巷２１號
彰化縣和美鎮山犁里惠來五街45號3樓,ok,198810.070,2666516.750,GBY7268-6,彰化縣和美鎮山犁里022鄰惠來五街４５號
彰化縣和美鎮彰和路3段50號,ok,202439.530,2666807.270,BLT2311-1,彰化縣和美鎮犁盛里018鄰彰新路三段５０號
彰化縣和美鎮彰和路三段422號,ok,199543.660,2666375.650,BLR8626-1,彰化縣和美鎮大霞里009鄰彰和路三段４２２號
彰化縣和美鎮彰和路三段50號,ok,202439.530,2666807.270,BLT2311-1,彰化縣和美鎮犁盛里018鄰彰新路三段５０號
彰化縣和美鎮彰和路二段172號,ok,202194.830,2665153.740,BLV1102-6,彰化縣和美鎮詔安里006鄰彰和路二段１７２號
彰化縣和美鎮彰新路2段500號,ok,199551.290,2664127.210,BLV5097-1,彰化縣和美鎮鎮平里017鄰彰草路二段５００號
彰化縣和美鎮彰新路5段310號,ok,200331.070,2670040.300,BLR7915-3,彰化縣和美鎮塗厝里014鄰彰新路五段３１０號
彰化縣和美鎮彰新路４段115號,ok,201716.010,2668359.990,BLT3102-9,彰化縣和美鎮竹園里006鄰彰新路四段１１５號
彰化縣和美鎮彰美路5段160號,ok,199367.870,2667105.310,BLQ8809-1,彰化縣和美鎮和東里023鄰彰美路五段１６０號
彰化縣和美鎮彰美路5段210號,ok,199319.510,2667213.020,BLQ8817-1,彰化縣和美鎮和東里023鄰彰美路五段２１０號
彰化縣和美鎮新庄里東發路100巷36-1號,ok,202584.600,2665850.690,BLS3153-5,彰化縣和美鎮新庄里003鄰東發路１００巷３６之１號
彰化縣和美鎮晉北路臨456號,ok,200729.490,2671403.100,BLR6752-9,彰化縣和美鎮地潭里002鄰晉北路臨４５６號
彰化縣和美鎮月北路400巷21號,ok,198928.450,2669695.770,BLR9072-3,彰化縣和美鎮好修里003鄰月北路４００巷２１號
彰化縣和美鎮月眉里和厝路一段276號,ok,198725.810,2668667.030,BLS5839-6,彰化縣和美鎮月眉里003鄰和厝路一段２７６號
彰化縣和美鎮東坡路臨22號,ok,200879.100,2665320.580,BLR3212-3,彰化縣和美鎮嘉犁里007鄰東坡路臨２２號
彰化縣和美鎮東平路２２1巷11號,ok,202037.410,2666555.760,BLT2100-2,彰化縣和美鎮犁盛里014鄰東平路２２１巷１１號
彰化縣和美鎮東發路100巷36-1號,ok,202584.600,2665850.690,BLS3153-5,彰化縣和美鎮新庄里003鄰東發路１００巷３６之１號
彰化縣和美鎮東興路25號,ok,203175.000,2667692.570,BLQ0572-8,彰化縣和美鎮中寮里007鄰東興路２５號
彰化縣和美鎮柑井里柑竹路331巷21號,ok,200686.200,2667434.840,BLS7861-1,彰化縣和美鎮柑井里004鄰柑竹路３３１巷２１號
彰化縣和美鎮柑井里柑竹路340號,ok,200841.960,2667394.720,BLS8023-6,彰化縣和美鎮柑井里008鄰柑竹路３４０號
彰化縣和美鎮湖內里湖竹路5號,ok,200131.470,2671753.930,BLS9829-0,彰化縣和美鎮湖內里008鄰湖竹路５號
彰化縣和美鎮湖竹路5號,ok,200131.470,2671753.930,BLS9829-0,彰化縣和美鎮湖內里008鄰湖竹路５號
彰化縣和美鎮源埤里南安路105號,ok,200249.460,2664558.340,BLT0579-0,彰化縣和美鎮源埤里003鄰南安路１０５號
彰化縣和美鎮無,ok,,,,
彰化縣和美鎮犁盛里東平路221巷11號,ok,202037.410,2666555.760,BLT2100-2,彰化縣和美鎮犁盛里014鄰東平路２２１巷１１號
彰化縣和美鎮福北路219號1樓,ok,200480.590,2669136.780,BLR1892-0,彰化縣和美鎮嘉寶里005鄰福北路２１９號
彰化縣和美鎮竹園里彰新路四段115號,ok,201716.010,2668359.990,BLT3102-9,彰化縣和美鎮竹園里006鄰彰新路四段１１５號
彰化縣和美鎮竹園里彰新路４段115號,ok,201716.010,2668359.990,BLT3102-9,彰化縣和美鎮竹園里006鄰彰新路四段１１５號
彰化縣和美鎮竹營里和頭路237-1號,ok,199286.370,2668071.060,BLT5385-1,彰化縣和美鎮竹營里012鄰和頭路２３７之１號﹙違建活動中心﹚
彰化縣和美鎮竹營里德美路306號3樓,ok,199333.350,2667791.780,BLT6557-8,彰化縣和美鎮竹營里021鄰德美路３０６號三樓
彰化縣和美鎮竹社路１２5號,ok,202514.930,2667604.600,BLN9389-7,彰化縣和美鎮中圍里019鄰竹社路１２５號
彰化縣和美鎮糖友里糖友1街80號2樓；82號2樓,ok,,,,
彰化縣和美鎮美寮路一段390號,ok,201177.220,2667479.020,BLS7599-7,彰化縣和美鎮柑井里001鄰美寮路一段３９０號
彰化縣和美鎮美寮路１段390號,ok,201177.220,2667479.020,BLS7599-7,彰化縣和美鎮柑井里001鄰美寮路一段３９０號
彰化縣和美鎮西園路31號,ok,198518.280,2667631.650,BLR0008-0,彰化縣和美鎮和西里008鄰西園路３１號（和美國中）
彰化縣和美鎮西美路115號,ok,198128.910,2668491.890,BLR5218-8,彰化縣和美鎮四張里002鄰西美路１１５號
彰化縣和美鎮詔安里彰和路二段172號,ok,202194.830,2665153.740,BLV1102-6,彰化縣和美鎮詔安里006鄰彰和路二段１７２號
彰化縣和美鎮道周路346號,ok,,,,
彰化縣和美鎮還社里孝義路366巷6號,ok,201018.390,2668500.630,BLV2517-9,彰化縣和美鎮還社里008鄰孝義路３６６巷６號
彰化縣和美鎮鎮平里南平路11號,ok,200084.980,2664200.050,BLV2968-1,彰化縣和美鎮鎮平里005鄰南平路１１號
彰化縣和美鎮鎮西路７４號,ok,197661.030,2667868.860,BLR5630-6,彰化縣和美鎮四張里007鄰鎮西路７４號
彰化縣和美鎮鐵山里鎮東路190號,ok,200675.050,2666045.470,BLV5996-8,彰化縣和美鎮鐵山里009鄰嘉鐵路１９０號
彰化縣和美鎮鐵山里鎮東路臨196號,ok,201175.110,2666195.100,GBY7610-0,彰化縣和美鎮鐵山里007鄰鎮東路臨１９６號
彰化縣和美鎮雅安路２6５號,ok,197447.170,2666112.490,BLV8327-9,彰化縣和美鎮面前里006鄰雅安路２６５號
彰化縣和美鎮雅溝里南軒路359巷7號,ok,198327.920,2666116.460,BLV7393-5,彰化縣和美鎮雅溝里009鄰南軒路３５９巷７號
彰化縣和美鎮面前里和順路232號,ok,198209.950,2667312.310,BLV8833-1,彰化縣和美鎮面前里013鄰和順路２３２號
彰化縣和美鎮面前里雅安路265號,ok,197447.170,2666112.490,BLV8327-9,彰化縣和美鎮面前里006鄰雅安路２６５號
彰化縣和美鎮頭前里和頭路595號,ok,197970.690,2660541.020,BMG0889-1,彰化縣秀水鄉鶴鳴村014鄰彰鹿路５９５號
彰化縣和美鎮鹿和路6段337號,ok,198588.610,2667129.650,BLQ1583-5,彰化縣和美鎮仁愛里006鄰鹿和路六段３３７號
彰化縣員林市三和里和平東街61號,ok,207062.790,2650930.180,GDL1857-3,彰化縣員林市三和里011鄰和平東街６１號
彰化縣員林市三多里興華街21號,ok,206754.390,2651935.920,BMM8208-3,彰化縣員林市三多里006鄰興華街２１號
彰化縣員林市三民東街221號,ok,207176.100,2650675.030,BMM6957-6,彰化縣員林市三和里019鄰三民東街２２１號
彰化縣員林市三民街18號,ok,206677.820,2650556.110,BMQ0965-7,彰化縣員林市中正里005鄰三民街１８號
彰化縣員林市三潭巷27號,ok,204177.640,2651322.650,BMV6117-9,彰化縣員林市源潭里005鄰三潭巷２７號
彰化縣員林市三義路105號,ok,205963.560,2650152.130,BMN7656-5,彰化縣員林市三義里022鄰三義路１０５號
彰化縣員林市三義里員鹿路245巷112號,ok,205617.140,2649839.630,BMN7398-6,彰化縣員林市三義里019鄰員鹿路２４５巷１１２號
彰化縣員林市中央路115巷170號,ok,206704.470,2647725.560,BMN8806-5,彰化縣員林市中央里012鄰中央路１１５巷１７０號
彰化縣員林市中央里中央路115巷170號,ok,206704.470,2647725.560,BMN8806-5,彰化縣員林市中央里012鄰中央路１１５巷１７０號
彰化縣員林市中山南路一六七巷一五弄22號,ok,206421.420,2649879.780,BMT0815-9,彰化縣員林市惠來里023鄰中山南路１６７巷１５弄２２號
彰化縣員林市中山路2段280號,ok,206403.860,2651437.910,BMM2722-2,彰化縣員林市三信里014鄰中山路二段２８０號
彰化縣員林市中山路二段280號,ok,206403.860,2651437.910,BMM2722-2,彰化縣員林市三信里014鄰中山路二段２８０號
彰化縣員林市中東里山腳路5段184巷86號,ok,209356.110,2652133.280,BMQ0039-8,彰化縣員林市中東里005鄰山脚路五段１８４巷８６號
彰化縣員林市中正里三民東街25號,ok,206827.430,2650572.180,BMQ2075-0,彰化縣員林市中正里023鄰三民東街２５號
彰化縣員林市中正里林森路231巷30號,ok,206843.790,2650504.680,BMQ3252-2,彰化縣員林市中正里039鄰林森路２３１巷３０號
彰化縣員林市光明街31號,ok,206661.650,2649836.010,BMW3623-5,彰化縣員林市黎明里022鄰光明街３１號
彰化縣員林市光明里民生路50號,ok,206739.980,2650296.700,BMQ8055-0,彰化縣員林市光明里022鄰民生路５０號
彰化縣員林市出水巷18號之1,ok,210013.240,2649289.200,BMQ8308-1,彰化縣員林市出水里002鄰出水巷１８號之１
彰化縣員林市出水里出水巷18-1號,ok,210013.240,2649289.200,BMQ8308-1,彰化縣員林市出水里002鄰出水巷１８號之１
彰化縣員林市出水里湶洲巷3號,ok,209499.440,2648926.570,BMQ8629-6,彰化縣員林市出水里011鄰湶洲巷３號
彰化縣員林市出水里（巷）18-1號,ok,,,,
彰化縣員林市南平里新生路354號,ok,206121.000,2651095.320,BMR2779-0,彰化縣員林市南平里028鄰新生路３５４號
彰化縣員林市南東里員東路一段68巷87號,ok,209169.160,2651480.900,BMR2988-7,彰化縣員林市南東里001鄰員東路一段６８巷臨８７號
彰化縣員林市南東里山腳路四段212號,ok,209425.980,2651529.770,BMR3516-2,彰化縣員林市南東里010鄰山脚路四段２１２號
彰化縣員林市南潭路2號,ok,205246.320,2650987.340,BMR6666-8,彰化縣員林市南興里014鄰南潭路２號
彰化縣員林市和平東街61號,ok,207062.790,2650930.180,GDL1857-3,彰化縣員林市三和里011鄰和平東街６１號
彰化縣員林市員東路二段12號,ok,208001.380,2650866.150,BMV3913-7,彰化縣員林市浮圳里015鄰員東路二段１２號
彰化縣員林市員林市三多里興華街21號,ok,206754.390,2651935.920,BMM8208-3,彰化縣員林市三多里006鄰興華街２１號
彰化縣員林市員林市三條里成功東路259號,ok,207563.370,2650581.740,BMN2028-2,彰化縣員林市三條里008鄰成功東路２５９號
彰化縣員林市員林市仁美里和平東街34號1-2樓,ok,,,,
彰化縣員林市員林市員大路2段50號,ok,205064.060,2652192.550,BMS0397-7,彰化縣員林市大埔里004鄰員大路二段５０號
彰化縣員林市員林市員林大道六段365號,ok,205421.840,2650680.400,JTD2152-3,彰化縣員林市南興里002鄰員林大道六段３６５號
彰化縣員林市員林市大峰里大峰巷326弄1號,ok,,,,
彰化縣員林市員林市建國路49號,ok,207351.860,2651331.800,BMM5232-1,彰化縣員林市三和里009鄰建國路４９號
彰化縣員林市員林市忠孝街257號,ok,207152.940,2650295.450,BMS6738-1,彰化縣員林市忠孝里009鄰忠孝街２５７號
彰化縣員林市員林市明倫路229號,ok,207801.150,2649878.220,BMV9110-3,彰化縣員林市萬年里013鄰明倫路２２９號
彰化縣員林市員林市條和六街70號,ok,207942.330,2650698.330,GBY9728-0,彰化縣員林市三條里001鄰條和六街７０號
彰化縣員林市員林市溝皂一街32號,ok,206663.540,2649392.430,BMV7276-7,彰化縣員林市溝皂里010鄰溝皂一街３２號
彰化縣員林市員林市溝皂里21鄰溝皂五街21號1-1樓,ok,,,,
彰化縣員林市員林市至善街181號,ok,205984.100,2650645.540,BMT5317-6,彰化縣員林市新生里012鄰至善街１８１號
彰化縣員林市員林市至平街11號2樓,ok,205692.150,2650625.080,BMT6190-2,彰化縣員林市新生里021鄰至平街１１號
彰化縣員林市員林市興仁街73號,ok,205386.700,2651414.530,GBZ0026-7,彰化縣員林市南興里006鄰興仁街７３號
彰化縣員林市員林市西東里浮圳路一段365巷56弄36號,ok,208229.710,2651441.980,BMW0738-2,彰化縣員林市西東里006鄰浮圳路一段３６５巷５６弄３６號
彰化縣員林市員水路二段313號,ok,207439.290,2650065.030,BMV9250-5,彰化縣員林市萬年里014鄰員水路二段３１３號
彰化縣員林市員集路二段131號,ok,206852.220,2648375.000,BMN9006-5,彰化縣員林市中央里014鄰員集路二段１３１號
彰化縣員林市員鹿路245巷112號,ok,205617.140,2649839.630,BMN7398-6,彰化縣員林市三義里019鄰員鹿路２４５巷１１２號
彰化縣員林市大同路一段345號,ok,207151.820,2651032.150,BMM6853-9,彰化縣員林市三和里018鄰大同路一段３４５號
彰化縣員林市大峰里大峰巷326弄1號,ok,,,,
彰化縣員林市大明里員集路二段177巷65號,ok,206657.230,2648390.090,BMN9033-8,彰化縣員林市中央里014鄰員集路二段１７７巷６５號
彰化縣員林市大明里大饒路803巷21號,ok,207302.160,2648277.000,BMS2197-9,彰化縣員林市大明里013鄰大饒路８０３巷２１號
彰化縣員林市大饒里中正路56號B,ok,,,,
彰化縣員林市大饒里員集路二段244巷119號,ok,280466.070,2762814.600,FYX3823-7,桃園市八德區大福里029鄰天祥街１１９號
彰化縣員林市山腳路三段2巷150號,ok,209609.860,2650740.790,BMW1863-0,彰化縣員林市鎮興里013鄰山脚路三段２巷１５０號
彰化縣員林市山腳路二段606號,ok,209591.100,2650288.760,BMT2012-0,彰化縣員林市振興里006鄰山脚路二段６０６號
彰化縣員林市山腳路五段184巷86號,ok,209356.110,2652133.280,BMQ0039-8,彰化縣員林市中東里005鄰山脚路五段１８４巷８６號
彰化縣員林市山腳路六段47巷2'2號,ok,,,,
彰化縣員林市山腳路四段212號,ok,209425.980,2651529.770,BMR3516-2,彰化縣員林市南東里010鄰山脚路四段２１２號
彰化縣員林市山腳路四段49號,ok,209433.090,2651143.440,BMR3886-6,彰化縣員林市南東里021鄰山脚路四段４９號
彰化縣員林市崙雅里員水路一段449巷47號,ok,208795.180,2649572.530,GBZ0109-9,彰化縣員林市崙雅里009鄰員水路一段４４９巷４７號
彰化縣員林市崙雅里崙雅巷一段449巷47號,ok,203212.590,2664302.170,BLH2605-2,彰化縣彰化市長樂里003鄰三民路４７號
彰化縣員林市新生里雙景街50號,ok,205649.450,2650517.450,BMT6508-5,彰化縣員林市新生里025鄰雙景街５０號
彰化縣員林市新生里靜修路79號B,ok,,,,
彰化縣員林市新興里和平街15-1號,ok,,,,
彰化縣員林市新興里育英路103號B,ok,,,,
彰化縣員林市新興里育英路85號,ok,206714.170,2650744.860,BMT7357-1,彰化縣員林市新興里009鄰育英路８５號
彰化縣員林市明倫路2號,ok,207836.070,2649263.520,BMV8218-0,彰化縣員林市萬年里001鄰明倫路２號
彰化縣員林市東北里山腳路六段77巷21號,ok,169209.450,2543298.070,FPY2852-5,臺南市東區東門里001鄰東門路一段２１號
彰化縣員林市林厝里山腳路1段48巷57號,ok,209432.020,2648092.400,BMV0628-2,彰化縣員林市林厝里011鄰山脚路一段４８巷５７號
彰化縣員林市民生里四平街19巷7號,ok,207012.270,2649697.840,BMV2193-5,彰化縣員林市民生里010鄰四平街１９巷７號
彰化縣員林市浮圳巷8-15號,ok,,,,
彰化縣員林市浮圳里員東路一段465號,ok,208231.640,2650843.490,BMV5306-8,彰化縣員林市浮圳里021鄰員東路一段４６５號
彰化縣員林市浮圳里浮圳巷8之14號,ok,208663.790,2651108.040,BMV3775-5,彰化縣員林市浮圳里009鄰浮圳巷８號之１４
彰化縣員林市湖水路277號,ok,,,BMV5627-1,彰化縣員林市湖水里005鄰湖水路２７７號
彰化縣員林市湖水里湖水巷26號之10,ok,,,,
彰化縣員林市源泉路78-100號,ok,205503.450,2650444.940,BMR5198-7,彰化縣員林市南興里002鄰源泉路７８之１００號
彰化縣員林市源潭里三潭巷27-1號,ok,204182.590,2651348.800,BMV6116-8,彰化縣員林市源潭里005鄰三潭巷２７之１號
彰化縣員林市源潭里三潭巷27之1號,ok,204182.590,2651348.800,BMV6116-8,彰化縣員林市源潭里005鄰三潭巷２７之１號
彰化縣員林市溝皂里溝皂八街28號,ok,206068.450,2649430.830,GBZ0190-8,彰化縣員林市溝皂里006鄰溝皂八街２８號
彰化縣員林市無,ok,,,,
彰化縣員林市育英路103號,ok,206776.310,2650786.860,BMT7339-0,彰化縣員林市新興里009鄰育英路１０３號
彰化縣員林市萬年里員水路2段313號B,ok,,,,
彰化縣員林市萬年里萬年巷13號,ok,207522.220,2649195.770,BMV8373-0,彰化縣員林市萬年里004鄰萬年巷１３號
彰化縣員林市萬年里萬年巷8號,ok,207922.750,2649033.230,BMV8271-6,彰化縣員林市萬年里002鄰萬年巷８號
彰化縣員林市鎮興里山腳路3段2巷150號,ok,209609.860,2650740.790,BMW1863-0,彰化縣員林市鎮興里013鄰山脚路三段２巷１５０號
彰化縣員林市鎮興里山腳路三段2巷150號,ok,209609.860,2650740.790,BMW1863-0,彰化縣員林市鎮興里013鄰山脚路三段２巷１５０號
彰化縣員林市雙景街50號,ok,205649.450,2650517.450,BMT6508-5,彰化縣員林市新生里025鄰雙景街５０號
彰化縣員林市靜修路74號,ok,205783.120,2650941.400,BMQ8852-0,彰化縣員林市南平里003鄰靜修路７４號
彰化縣員林市靜修路79號,ok,205599.730,2650916.200,BMT6031-9,彰化縣員林市新生里019鄰靜修路７９號
彰化縣埔心鄉二重村瑤鳳路三段467號,ok,201789.024,2651131.356,BNH0281-7,彰化縣埔心鄉二重村008鄰瑤鳳路三段４６７號
彰化縣埔心鄉五通南路82號,ok,201734.965,2651784.946,BNG9977-2,彰化縣埔心鄉二重村005鄰五通南路８２號
彰化縣埔心鄉仁里村仁聖路171號,ok,203032.708,2648231.273,BNH0771-0,彰化縣埔心鄉仁里村004鄰仁聖路１７１號
彰化縣埔心鄉員鹿路4段201號,ok,201735.700,2649309.854,BNK0236-1,彰化縣埔心鄉舊舘村010鄰員鹿路四段２０１號
彰化縣埔心鄉員鹿路二段254號,ok,203723.473,2649930.715,BNJ9103-0,彰化縣埔心鄉義民村013鄰員鹿路二段２５４號
彰化縣埔心鄉員鹿路二段344號,ok,203539.812,2649900.236,BNJ8279-0,彰化縣埔心鄉義民村001鄰員鹿路二段３４４號
彰化縣埔心鄉員鹿路四段201號,ok,201735.700,2649309.854,BNK0236-1,彰化縣埔心鄉舊舘村010鄰員鹿路四段２０１號
